id,name,category,subcategory,address,lat,lng,phone,operating_hours,status,source_date
32,수원세관,공중화장실,공중화장실,"경기도 수원시 영통구 창룡대로 315, 수원세관 (이의동)",37.296900772,127.0435363268,,정시,영업,20231219
33,수원세무서,공중화장실,공중화장실,"경기도 수원시 팔달구 매산로 61, 수원세무서 (매산로3가)",37.2696889723,127.0078452398,,정시,영업,20231219
34,수원시가족여성회관,공중화장실,공중화장실,경기도 수원시 팔달구 매산로 119(교동),37.2717674495,127.013482558,,정시,영업,20231219
35,광교노인복지관 2층,공중화장실,공중화장실,경기도 수원시 영통구 센트럴타운로 22(이의동),37.2894164551,127.0570407171,,정시,영업,20231219
36,광교노인복지관 3층,공중화장실,공중화장실,경기도 수원시 영통구 센트럴타운로 22(이의동),37.2894164551,127.0570407171,,정시,영업,20231219
37,광교노인복지관 3층,공중화장실,공중화장실,경기도 수원시 영통구 센트럴타운로 22(이의동),37.2894164551,127.0570407171,,정시,영업,20231219
38,광교노인복지관 4층,공중화장실,공중화장실,경기도 수원시 영통구 센트럴타운로 22(이의동),37.2894164551,127.0570407171,,정시,영업,20231219
39,광교노인복지관 지하1층,공중화장실,공중화장실,경기도 수원시 영통구 센트럴타운로 22(이의동),37.2894164551,127.0570407171,,정시,영업,20231219
40,청소년문화,공중화장실,공중화장실,경기도 수원시 팔달구 권광로285번길 18-17,37.2718393742,127.0335928248,,상시,영업,20231219
41,권선2동행정복지센터,공중화장실,공중화장실,경기도 수원시 권선구 권중로 85(권선동),37.2513263175,127.0297162861,,정시,영업,20231219
42,권선3지구 4호,공중화장실,공중화장실,경기도 수원시 권선구 덕영대로1323번길 26-7(권선동),37.2486322536,127.0368592701,,정시,영업,20231219
43,권선구보건소,공중화장실,공중화장실,경기도 수원시 권선구 호매실로 22-50(탑동),37.2587409803,126.9711303055,,정시,영업,20231219
44,권선구청,공중화장실,공중화장실,경기도 수원시 권선구 호매실로 12 권선구청(탑동),37.2576448884,126.9719386366,,정시,영업,20231219
45,권선동우체국,공중화장실,공중화장실,경기도 수원시 권선구 경수대로 382(권선동),37.2603554315,127.0244838082,,정시,영업,20231219
46,광교노인복지관 지하1층,공중화장실,공중화장실,경기도 수원시 영통구 센트럴타운로 22(이의동),37.2894164551,127.0570407171,,정시,영업,20231219
47,광교박물관,공중화장실,공중화장실,"경기도 수원시 영통구 광교로 182, 수원광교박물관 (이의동)",37.296345035,127.0514263771,,정시,영업,20231219
48,광교쉼터,공중화장실,공중화장실,경기도 수원시 장안구 광교산로 321 (하광교동),37.3120841392,127.0217205968,,상시,영업,20231219
49,광교임시수련원,공중화장실,공중화장실,경기도 수원시 장안구 광교산로 349(하광교동),37.3143290459,127.0196072719,,정시,영업,20231219
50,광교주차시설내,공중화장실,공중화장실,경기도 수원시 장안구 수원시 장안구 광교산로 159(하광교동),37.3014949669,127.0312658709,,상시,영업,20231219
51,권선파출소,공중화장실,공중화장실,경기도 수원시 권선구 권선로669번길 24-23(권선동),37.260741241,127.0262857825,,상시,영업,20231219
52,그린타운,공중화장실,공중화장실,경기도 수원시 장안구 광교산로 13 (영화동),37.2951559644,127.0194697226,,상시,영업,20231219
53,광교지구대,공중화장실,공중화장실,경기도 수원시 영통구 에듀타운로 82(이의동),37.2886419617,127.0476927505,,상시,영업,20231219
54,광교푸른숲도서관,공중화장실,공중화장실,경기도 수원시 영통구 광교호수로 131(하동),37.2809344264,127.0668029646,,정시,영업,20231219
55,광교홍재도서관,공중화장실,공중화장실,경기도 수원시 영통구 대학로88(이의동),37.3029460087,127.0474265563,,정시,영업,20231219
56,구도일삼익씨앤에스유통,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 1104(파장동),37.3108968119,126.9920373412,,상시,영업,20231219
57,구운2호,공중화장실,공중화장실,경기도 수원시 권선구 금호로189번길(구운동),37.2764706446,126.9729915402,,정시,영업,20231219
58,구운동행정복지센터,공중화장실,공중화장실,경기도 수원시 권선구 구운로47번길 57-33(구운동),37.2771128366,126.9714642745,,정시,영업,20231219
59,국토지리정보원 본관,공중화장실,공중화장실,"경기도 수원시 영통구 월드컵로 92 (원천동, 국토지리정보원)",37.2760257847,127.0557092182,,정시,영업,20231219
60,국토지리정보원 지도박물관,공중화장실,공중화장실,"경기도 수원시 영통구 월드컵로 92 (원천동, 국토지리정보원)",37.2760257847,127.0557092182,,정시,영업,20231219
61,군들,공중화장실,공중화장실,경기도 수원시 권선구 구운로14번길 42(구운동),37.278754799,126.9758407765,,상시,영업,20231219
62,권선,공중화장실,공중화장실,경기도 수원시 권선구 동탄원천로 818(권선동),37.2479958759,127.0400992633,,상시,영업,20231219
63,서호노인복지관 3층,공중화장실,공중화장실,경기도 수원시 권선구 구운로 4번길 34(구운동),37.2785221921,126.976237194,,정시,영업,20231219
64,서호노인복지관 지하1층,공중화장실,공중화장실,경기도 수원시 권선구 구운로 4번길 34(구운동),37.2785221921,126.976237194,,정시,영업,20231219
65,중부지방국세청,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 1110-17,37.313034536,126.992372802,,정시,영업,20231219
66,수원시농업기술센터,공중화장실,공중화장실,경기도 수원시 권선구 온정로 45 (오목천동),37.2501147879,126.9631508961,,정시,영업,20231219
67,수원시립아이파크미술관(2층),공중화장실,공중화장실,경기도 수원시 팔달구 정조로 833(신풍동),37.2827916513,127.0157241613,,정시,영업,20231219
68,수원시민회관,공중화장실,공중화장실,경기도 수원시 팔달구 팔달산로 28(매산로3가),37.2735973684,127.0113164151,,정시,영업,20231219
69,수원시연화장(승화원 우측),공중화장실,공중화장실,"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",37.2899205022,127.0841706625,,정시,영업,20231219
70,수원시연화장(장례식장1층우측),공중화장실,공중화장실,"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",37.2899205022,127.0841706625,,정시,영업,20231219
71,경기도 새마을회,공중화장실,개방화장실,경기도 수원시 팔달구 효원로 295(인계동),37.2614662208,127.0340740695,,정시,영업,20231219
72,골든스퀘어,공중화장실,개방화장실,경기도 수원시 영통구 영통로 195(망포동),37.2451623291,127.0558002667,,정시,영업,20231219
73,광교서희스타힐스,공중화장실,개방화장실,경기도 수원시 영통구 센트럴타운로 111(이의동),37.2925414782,127.049136099,,상시,영업,20231219
74,광교에일린의뜰단지내상가,공중화장실,개방화장실,경기도 수원시 영통구 광교호수공원로 155(원천동),37.276295394,127.0603210851,,상시,영업,20231219
75,광교힐스테이트레이크 상가,공중화장실,개방화장실,경기도 수원시 영통구 센트럴파크로 33(하동),37.2879572609,127.0621711056,,상시,영업,20231219
76,광장프라자,공중화장실,개방화장실,경기도 수원시 장안구 만석로19번길 25-6(천천동),37.2965430374,126.9828593969,,정시,영업,20231219
77,권선시장,공중화장실,개방화장실,경기도 수원시 권선구 세권로 185(권선동),37.2560922114,127.0245782675,,정시,영업,20231219
78,노동자 종합복지관,공중화장실,개방화장실,경기도 수원시 장안구 덕영대로 559(천천동),37.2949623997,126.9821255667,,정시,영업,20231219
79,나눔프라자,공중화장실,개방화장실,경기도 수원시 권선구 동수원로242번길 6(권선동),37.2509324825,127.0349846442,,상시,영업,20231219
80,뉴 월드프라자,공중화장실,개방화장실,경기도 수원시 영통구 봉영로 1569(영통동),37.2520691395,127.0710390017,,상시,영업,20231219
81,다성 프라자,공중화장실,개방화장실,경기도 수원시 팔달구 갓매산로 38(매산로2가),37.2678770721,127.0056577145,,정시,영업,20231219
82,동수원빌딩,공중화장실,개방화장실,경기도 수원시 팔달구 경수대로 549(인계동),37.2750585561,127.0293431011,,상시,영업,20231219
83,드림피아빌딩,공중화장실,개방화장실,경기도 수원시 영통구 봉영로 1623(영통동),37.2559223973,127.0747272211,,상시,영업,20231219
84,딜라이트타워,공중화장실,개방화장실,경기도 수원시 권선구 금곡로 213 (금곡동),37.2748505809,126.9536470852,,상시,영업,20231219
85,극동산업 병점충전소,공중화장실,공중화장실,경기도 수원시 권선구 정조로 215 (곡선동),37.229616048,127.0218136016,,정시,영업,20231219
86,극동산업(주)광명충전소,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 487 (오목천동),37.2439558545,126.9586620499,,정시,영업,20231219
87,글빛누리,공중화장실,공중화장실,경기도 수원시 영통구 망포로100(망포2동),37.2407114149,127.0444616676,,상시,영업,20231219
88,금강주유소,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로 577 (오목천동),37.2475939576,126.9678255659,,상시,영업,20231219
89,금호주유소,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 852 (조원동),37.2970571867,127.0148767651,,상시,영업,20231219
90,기분좋은점,공중화장실,공중화장실,경기도 수원시 장안구 서부로 2175 (율전동),37.3025992779,126.9724030524,,정시,영업,20231219
91,까치,공중화장실,공중화장실,경기도 수원시 팔달구 동수원로 399(인계동),37.2649125317,127.0394437821,,상시,영업,20231219
92,꽃뫼,공중화장실,공중화장실,경기도 수원시 장안구 만석로5번길 21(정자3동),37.2957636728,126.9819057023,,상시,영업,20231219
93,나그네,공중화장실,공중화장실,경기도 수원시 권선구 덕영대로1207번길 26-8(권선동),37.250148355,127.0236684384,,상시,영업,20231219
94,수원시립아이파크미술관(1층),공중화장실,공중화장실,경기도 수원시 팔달구 정조로 833(신풍동),37.2827916513,127.0157241613,,정시,영업,20231219
95,수원시연화장(승화원 좌측),공중화장실,공중화장실,"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",37.2899205022,127.0841706625,,정시,영업,20231219
96,수원시연화장(장례식장1층좌측),공중화장실,공중화장실,"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",37.2899205022,127.0841706625,,정시,영업,20231219
97,국제프라자,공중화장실,개방화장실,경기도 수원시 영통구 매탄로100번길 29(매탄동),37.2594892081,127.0449011953,,상시,영업,20231219
98,기와집,공중화장실,개방화장실,경기도 수원시 권선구 서수원로594번길 260 (입북동),37.2860597737,126.9586426135,,상시,영업,20231219
99,다모아프라자,공중화장실,개방화장실,경기도 수원시 영통구 봉영로 1587(영통동),37.2533267474,127.072328659,,상시,영업,20231219
100,동아프라자,공중화장실,개방화장실,경기도 수원시 영통구 매영로 345번길 95(영통동),37.255574924,127.073353411,,상시,영업,20231219
101,금곡동행정복지센터,공중화장실,공중화장실,경기도 수원시 권선구 금곡로196번길 20(금곡동),37.2727256086,126.9521961388,,정시,영업,20231219
102,까치,공중화장실,공중화장실,경기도 수원시 권선구 당진로31번길 51-20(당수동),37.2926956042,126.9358275281,,정시,영업,20231219
103,꿈이랑,공중화장실,공중화장실,경기도 수원시 권선구 경수대로 169(권선동),37.2423242967,127.0170092048,,정시,영업,20231219
104,노송주유소,공중화장실,공중화장실,경기도 수원시 장안구 서부로 2359(이목동),37.3165136073,126.9819100336,,상시,영업,20231219
105,농수산물도매시장,공중화장실,공중화장실,"경기도 수원시 권선구 세권로 243, 수원시농수산물도매시장 (권선동)",37.2549888048,127.0304265019,,상시,영업,20231219
106,나루터,공중화장실,공중화장실,경기도 수원시 영통구 광교호수로 127(하동),37.2806790666,127.0659922329,,상시,영업,20231219
107,남문,공중화장실,공중화장실,경기도 수원시 장안구 장안구 경수대로 893(조원동),37.3002178028,127.009711242,,상시,영업,20231219
108,남부로주유소,공중화장실,공중화장실,경기도 수원시 권선구 덕영대로 1357(권선동),37.2455841146,127.0388059913,,정시,영업,20231219
109,남선주유소,공중화장실,공중화장실,경기도 수원시 권선구 권선로 334 (고색동),37.2591264718,126.9891260802,,정시,영업,20231219
110,노송지구대,공중화장실,공중화장실,경기도 수원시 장안구 이목로 58(파장동),37.310392863,126.9880458789,,상시,영업,20231219
111,뉴코아아울렛 동수원점,공중화장실,공중화장실,경기도 수원시 팔달구 인계로154(인계동),37.2662986444,127.0343149778,,정시,영업,20231219
112,다람쥐,공중화장실,공중화장실,경기도 수원시 장안구 조원로11번길 33-23(조원1동),37.3001549202,127.0141347332,,상시,영업,20231219
113,다산,공중화장실,공중화장실,경기도 수원시 영통구 센트럴타운로 48,37.290381386,127.0547561095,,정시,영업,20231219
114,달맞이,공중화장실,공중화장실,경기도 수원시 장안구 수원천로 391번길 9(영화동),37.2884853157,127.0171655672,,정시,영업,20231219
115,달맞이(벽적골공원),공중화장실,공중화장실,경기도 수원시 영통구 덕영대로1555번길 60 (영통동),37.2486734317,127.0618910939,,상시,영업,20231219
116,당수파출소,공중화장실,공중화장실,경기도 수원시 권선구 당진로32번길 28-4(당수동),37.2917776909,126.9418477356,,상시,영업,20231219
117,대부둑,공중화장실,공중화장실,경기도 수원시 권선구 호매실로 46-16(고색동),37.2564962075,126.969048507,,상시,영업,20231219
118,대왕주유소,공중화장실,공중화장실,경기도 수원시 팔달구 경수대로 502 (인계동),37.2705744306,127.0285537789,,상시,영업,20231219
119,다슬기,공중화장실,공중화장실,경기도 수원시 장안구 광교산로597(상광교동),37.3345642091,127.0171642924,,상시,영업,20231219
120,당수,공중화장실,공중화장실,경기도 수원시 권선구 당진로32번길 49(당수동),37.2921693141,126.9427022857,,상시,영업,20231219
121,대성산업(주) 수원주유소,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 868 (조원동),37.2981516657,127.0136060313,,정시,영업,20231219
122,수원시장애인종합복지관 1층,공중화장실,공중화장실,경기도 수원시 영통구 창룡대로 255(이의동),37.295573583,127.0360300663,,정시,영업,20231219
123,수원시청역 화장실,공중화장실,공중화장실,경기도 수원시 권선구 효원로 지하270(인계동),37.261742817,127.0310725105,,정시,영업,20231219
124,수원역 지하1층 동편,공중화장실,공중화장실,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",37.2656360259,127.000033255,,정시,영업,20231219
125,수원역환승센터,공중화장실,공중화장실,경기도 수원시 권선구 세화로 136(서둔동),37.2657390401,126.9988145249,,상시,영업,20231219
126,수원중부경찰서 별관 1층,공중화장실,공중화장실,경기도 수원시 장안구 정자천로 199(정자동),37.2979351491,126.9963218078,,상시,영업,20231219
127,도로교통관리사업소,공중화장실,공중화장실,"경기도 수원시 권선구 서부로 1600, 도로교통관리사업소 (고색동)",37.252382664,126.9764294759,,정시,영업,20231219
128,동문,공중화장실,공중화장실,경기도 수원시 장안구 장안구 경수대로 893(조원동),37.3002178028,127.009711242,,상시,영업,20231219
129,동부파출소,공중화장실,공중화장실,경기도 수원시 팔달구 경수대로 621(지동),37.280937148,127.0297238764,,상시,영업,20231219
130,동수원세무서 1층,공중화장실,공중화장실,경기도 수원시 영통구 청명남로 13(영통동),37.2515907464,127.0733533254,,정시,영업,20231219
131,수원시연화장(장례식장2층우측),공중화장실,공중화장실,"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",37.2899205022,127.0841706625,,정시,영업,20231219
132,수원시연화장(장례식장2층좌측),공중화장실,공중화장실,"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",37.2899205022,127.0841706625,,정시,영업,20231219
133,수원시연화장(추모의 집1층),공중화장실,공중화장실,"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",37.2899205022,127.0841706625,,정시,영업,20231219
134,수원시연화장(추모의 집지하층),공중화장실,공중화장실,"경기도 수원시 영통구 광교호수로 278, 수원시 연화장 (하동)",37.2899205022,127.0841706625,,정시,영업,20231219
135,수원시청 별관,공중화장실,공중화장실,경기도 수원시 팔달구 효원로 241,37.2634461555,127.0287274236,,정시,영업,20231219
136,수원시청 본관,공중화장실,공중화장실,경기도 수원시 팔달구 효원로 241,37.2634461555,127.0287274236,,정시,영업,20231219
137,수원역 2층 동편,공중화장실,공중화장실,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",37.2656360259,127.000033255,,정시,영업,20231219
138,수원역 2층 서편,공중화장실,공중화장실,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",37.2656360259,127.000033255,,정시,영업,20231219
139,수원역 지하1층 중앙,공중화장실,공중화장실,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",37.2656360259,127.000033255,,정시,영업,20231219
140,수원역 지하2층 서편,공중화장실,공중화장실,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",37.2656360259,127.000033255,,정시,영업,20231219
141,수원종합공구단지,공중화장실,공중화장실,경기도 수원시 권선로 308-18(고색동),37.254071369,126.9853600411,,상시,영업,20231219
142,수원주유소,공중화장실,공중화장실,경기도 수원시 팔달구 인계로 76 (인계동),37.2684829408,127.0259666001,,상시,영업,20231219
143,수원중부경찰서 본관 1층,공중화장실,공중화장실,경기도 수원시 장안구 정자천로 199(정자동),37.2979351491,126.9963218078,,상시,영업,20231219
144,대원주유소,공중화장실,공중화장실,경기도 수원시 장안구 경수대로 772 (영화동),37.2916728904,127.0207780371,,정시,영업,20231219
145,대추골도서관,공중화장실,공중화장실,경기도 수원시 장안구 수일로 164,37.3066018212,127.0080674188,,정시,영업,20231219
146,대호주유소,공중화장실,공중화장실,경기도 수원시 영통구 창룡대로 442(이의동),37.2964634886,127.0565480838,,상시,영업,20231219
147,대황교주유소,공중화장실,공중화장실,경기도 수원시 권선구 정조로 235(대황교동),37.2312617395,127.0208562681,,정시,영업,20231219
148,덕원주유소,공중화장실,공중화장실,경기도 수원시 권선구 권선로 258 (고색동),37.257691964,126.980542675,,상시,영업,20231219
149,도토리,공중화장실,공중화장실,경기도 수원시 권선구 권중로 66(권선동),37.2520617078,127.0310423076,,상시,영업,20231219
150,돌고래,공중화장실,공중화장실,경기도 수원시 장안구 서부로2034(율천동),37.2901232475,126.9701999648,,상시,영업,20231219
151,돌하루방,공중화장실,공중화장실,경기도 수원시 팔달구 동수원로397(인계동),37.2641548515,127.03931306,,상시,영업,20231219
152,동문A주유소,공중화장실,공중화장실,경기도 수원시 영통구 창룡대로 370(이의동),37.2949359395,127.0482868955,,상시,영업,20231219
153,동문B주유소,공중화장실,공중화장실,경기도 수원시 영통구 창룡대로 380(이의동),37.2947969655,127.0496642026,,상시,영업,20231219
154,동수원병원,공중화장실,공중화장실,"경기도 수원시 팔달구 중부대로 165, 동수원병원 (우만동)",37.2786280313,127.0338893452,,정시,영업,20231219
155,동수원세무서 2층,공중화장실,공중화장실,경기도 수원시 영통구 청명남로 13(영통동),37.2515907464,127.0733533254,,정시,영업,20231219
156,동수원세무서 3층,공중화장실,공중화장실,경기도 수원시 영통구 청명남로 13(영통동),37.2515907464,127.0733533254,,정시,영업,20231219
157,동수원세무서 4층,공중화장실,공중화장실,경기도 수원시 영통구 청명남로 13(영통동),37.2515907464,127.0733533254,,정시,영업,20231219
158,동수원세무서 지하1층,공중화장실,공중화장실,경기도 수원시 영통구 청명남로 13(영통동),37.2515907464,127.0733533254,,정시,영업,20231219
159,수원화성박물관(2층),공중화장실,공중화장실,"경기도 수원시 팔달구 창룡대로 21, 수원화성박물관 (매향동)",37.2826878119,127.0189962497,,정시,영업,20231219
160,숙지,공중화장실,공중화장실,경기도 수원시 팔달구 화양로68번길 7-40(화서동),37.2853762272,126.9978382329,,상시,영업,20231219
161,슬기샘도서관 2층,공중화장실,공중화장실,경기도 수원시 장안구 송정로 9(송죽동),37.2975775129,126.9991336554,,정시,영업,20231219
162,신대호수,공중화장실,공중화장실,경기도 수원시 영통구 영통구 광교호수로 127(하동),37.2806790666,127.0659922329,,상시,영업,20231219
163,씽씽,공중화장실,공중화장실,경기도 수원시 권선구 매송고색로793번길 89-13,37.2571429276,126.9890154296,,상시,영업,20231219
164,롯데마트 광교점,공중화장실,공중화장실,"경기도 수원시 영통구 센트럴타운로 85 (이의동, 광교C1 호반베르디움, Summit Place광교)",37.2915640479,127.0504732206,,정시,영업,20231219
165,롯데몰 수원점,공중화장실,공중화장실,"경기도 수원시 권선구 세화로 134, 롯데몰 수원점 (서둔동)",37.2641013965,126.9973705173,,정시,영업,20231219
166,마중생태,공중화장실,공중화장실,경기도 수원시 권선구 정조로 330(곡반정동),37.2394674924,127.0171627254,,상시,영업,20231219
167,망포글빛도서관,공중화장실,공중화장실,경기도 수원시 영통구 동탄지성로 549-15(망포동),37.2407114149,127.0444616676,,정시,영업,20231219
168,어공1호,공중화장실,공중화장실,경기도 수원시 권선구 권광로 55(권선동),37.2531529201,127.0243937632,,정시,영업,20231219
169,어공5호,공중화장실,공중화장실,경기도 수원시 권선구 권중로 110(권선동),37.2501043499,127.0284384266,,정시,영업,20231219
170,수원출입국·외국인청,공중화장실,공중화장실,경기도 수원시 영통구 반달로39(영통동),37.2508817829,127.0767401378,,정시,영업,20231219
171,수원컨벤션센터,공중화장실,공중화장실,경기도 수원시 영통구 광교중앙로 140(하동),37.2858741001,127.0594869532,,정시,영업,20231219
172,수원화성박물관(1층 우측),공중화장실,공중화장실,"경기도 수원시 팔달구 창룡대로 21, 수원화성박물관 (매향동)",37.2826878119,127.0189962497,,정시,영업,20231219
173,수원화성박물관(1층 좌측),공중화장실,공중화장실,"경기도 수원시 팔달구 창룡대로 21, 수원화성박물관 (매향동)",37.2826878119,127.0189962497,,정시,영업,20231219
174,수원화성박물관(지하1층),공중화장실,공중화장실,"경기도 수원시 팔달구 창룡대로 21, 수원화성박물관 (매향동)",37.2826878119,127.0189962497,,정시,영업,20231219
175,수일가스충전소,공중화장실,공중화장실,"경기도 수원시 권선구 평동로 31, 수일가스충전소 (고색동)",37.2551273643,126.989840962,,정시,영업,20231219
176,쉼터,공중화장실,공중화장실,경기도 수원시 장안구 경수대로1283(이목동),37.3250673297,126.9859485251,,상시,영업,20231219
177,슈퍼맨주유소,공중화장실,공중화장실,경기도 수원시 권선구 덕영대로 1139(세류동),37.2517929852,127.0157873238,,정시,영업,20231219
178,슬기샘도서관 1층,공중화장실,공중화장실,경기도 수원시 장안구 송정로 9(송죽동),37.2975775129,126.9991336554,,정시,영업,20231219
179,슬기샘도서관 3층,공중화장실,공중화장실,경기도 수원시 장안구 송정로 9(송죽동),37.2975775129,126.9991336554,,정시,영업,20231219
180,시원이네,공중화장실,공중화장실,경기도 수원시 팔달구 권광로 293(인계동),37.2742363442,127.0356985864,,정시,영업,20231219
181,신동수변,공중화장실,공중화장실,경기도 수원시 영통구 덕영대로1373번길 66 (신동),37.2474113823,127.0404636321,,상시,영업,20231219
182,신일LPG충전소,공중화장실,공중화장실,"경기도 수원시 권선구 서부로 1766, 충전소 (탑동)",37.2665704098,126.9723274505,,정시,영업,20231219
183,동수원현대셀프주유소,공중화장실,공중화장실,경기도 수원시 영통구 중부대로 277(원천동),37.274421284,127.0461987076,,상시,영업,20231219
184,동신주유소,공중화장실,공중화장실,경기도 수원시 장안구 장안로 260(정자동),37.3052817719,126.9921766709,,상시,영업,20231219
185,두레뜰,공중화장실,공중화장실,경기도 수원시 권선구 금곡로118번길 36(금곡동),37.2724309713,126.943141072,,상시,영업,20231219
186,들바람,공중화장실,공중화장실,경기도 수원시 권선구 산업로92번길 105(고색동),37.240295412,126.9785763147,,상시,영업,20231219
187,롯데마트 권선점,공중화장실,공중화장실,경기도 수원시 권선구 동수원로 232(권선동),37.2502552995,127.0346956315,,정시,영업,20231219
188,롯데마트 영통점,공중화장실,공중화장실,"경기도 수원시 영통구 봉영로 1579, 롯데마트 영통점 (영통동)",37.2527384461,127.0716666812,,정시,영업,20231219
189,롯데마트 천천점,공중화장실,공중화장실,경기도 수원시 장안구 만석로19번길 25-10(천천점),37.296162493,126.9824106914,,정시,영업,20231219
190,롯데아울렛 광교점,공중화장실,공중화장실,경기도 수원시 영통구 도청로 10(이의동),37.2865820892,127.0559743208,,정시,영업,20231219
191,마중광장,공중화장실,공중화장실,경기도 수원시 권선구 정조로 330(권선동),37.2394674924,127.0171627254,,상시,영업,20231219
192,만석공원,공중화장실,공중화장실,경기도 수원시 장안구 정조로1087(송죽동),37.3017923784,127.0025472073,,상시,영업,20231219
193,망포2동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 태장로54번길 10(망포동),37.238854857,127.0516319868,,정시,영업,20231219
194,망포에너지판매주식회사,공중화장실,공중화장실,경기도 수원시 영통구 영통로 157(망포동),37.2418061103,127.0549969115,,정시,영업,20231219
195,매교동행정복지센터,공중화장실,공중화장실,경기도 수원시 팔달구 정조로715번길 17(매교동),37.2710758898,127.0162954877,,정시,영업,20231219
196,라이프 센터,공중화장실,개방화장실,경기도 수원시 장안구 대평로 90번길 19(정자동),37.2971310229,126.9937659478,,상시,영업,20231219
197,어공8호,공중화장실,공중화장실,경기도 수원시 권선구 권중로25번길 29-10(권선동),37.2552439892,127.0334132387,,정시,영업,20231219
198,어울림,공중화장실,공중화장실,경기도 수원시 권선구 금곡로 236(금곡동),37.2744372277,126.955883415,,상시,영업,20231219
199,매탄2동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 매영로39번길 21(매탄동),37.270153395,127.0474311668,,정시,영업,20231219
200,매탄권선역 화장실,공중화장실,공중화장실,경기도 수원시 영통구 권선로 841 지하(매탄동),37.2525508429,127.0408496413,,정시,영업,20231219
201,맷돌,공중화장실,공중화장실,경기도 수원시 권선구 칠보로88번길 222(호매실동),37.2617125643,126.9391375032,,정시,영업,20231219
202,명품주유소,공중화장실,공중화장실,경기도 수원시 권선구 권선로 651 (권선동),37.2605198408,127.0227798774,,상시,영업,20231219
203,연암,공중화장실,공중화장실,경기도 수원시 영통구 창룡대로 246(광교1동),37.2945025019,127.0364315335,,정시,영업,20231219
204,염원,공중화장실,공중화장실,경기도 수원시 팔달구 동수원로335(인계동),37.25912249,127.0363439585,,상시,영업,20231219
205,영통3동행정복지센터,공중화장실,공중화장실,경기도 수원시 영통구 반달로 105(영통동),37.2525589944,127.0769111762,,정시,영업,20231219
206,영통역 화장실,공중화장실,공중화장실,경기도 수원시 영통구 봉영로 1560 지하 1층 (영통동),37.2513670846,127.0713248848,,정시,영업,20231219
207,미래주유소,공중화장실,공중화장실,경기도 수원시 영통구 창룡대로 266(이의동),37.2959309454,127.0375171951,,정시,영업,20231219
208,아가위,공중화장실,공중화장실,경기도 수원시 권선구 당진로 32번길65(당수동),37.2914727821,126.9440951151,,정시,영업,20231219
209,아낌없이주는나무,공중화장실,공중화장실,경기도 수원시 팔달구 경수대로692번길 28-4,37.2873857896,127.0283863768,,상시,영업,20231219
210,아브뉴프랑 광교점,공중화장실,공중화장실,경기도 수원시 영통구 센트럴타운로 85(이의동),37.2908944608,127.0498002839,,정시,영업,20231219
211,아우름,공중화장실,공중화장실,경기도 수원시 권선구 권광로 55(권선동),37.2521576289,127.0273865511,,정시,영업,20231219
212,아주주유소,공중화장실,공중화장실,경기도 수원시 팔달구 월드컵로 246(우만동),37.2822567731,127.0398119029,,정시,영업,20231219
213,앨리웨이광교,공중화장실,공중화장실,경기도 수원시 영통구 광교호수로 80(원천동),37.2739528256,127.0606054167,,정시,영업,20231219
214,어공3호,공중화장실,공중화장실,경기도 수원시 권선구 경수대로302번길 32(권선동),37.2512786801,127.0223194684,,정시,영업,20231219
215,어공4호,공중화장실,공중화장실,경기도 수원시 권선구 권중로76번길 23(권선동),37.2525930403,127.0286484418,,정시,영업,20231219
216,어공6호,공중화장실,공중화장실,경기도 수원시 권선구 권중로120번길 17(권선동),37.2483366627,127.030467784,,정시,영업,20231219
217,어공7호,공중화장실,공중화장실,경기도 수원시 권선구 권중로 136(권선동),37.2499112594,127.0320253618,,정시,영업,20231219
218,어공9호,공중화장실,공중화장실,경기도 수원시 권선구 매탄로 11(권선동),37.2536325666,127.0382756581,,정시,영업,20231219
219,어번레비,공중화장실,공중화장실,경기도 수원시 영통구 광교호수로 127(하동),37.2806790666,127.0659922329,,상시,영업,20231219
220,에덴메디여성병원,공중화장실,공중화장실,"경기도 수원시 권선구 동수원로 220, 에덴메디빌 (권선동)",37.2493332365,127.0340247533,,정시,영업,20231219
